update,actor_loss,critic_loss,imagined_reward_mean,imagined_return_mean,action_entropy
293,1.9087971448898315,2.711275100708008,-0.31627655029296875,-1.9085111618041992,-0.2860248386859894
294,2.153374671936035,2.656177282333374,-0.3231585919857025,-2.153118848800659,-0.25576329231262207
295,1.3070869445800781,2.4946377277374268,-0.2276504784822464,-1.3068190813064575,-0.2679060697555542
296,0.9470651745796204,2.522679567337036,-0.21077227592468262,-0.946782112121582,-0.28303924202919006
297,1.1133159399032593,2.6388914585113525,-0.23715125024318695,-1.1130341291427612,-0.28179553151130676
298,1.6219549179077148,2.5687882900238037,-0.29150867462158203,-1.621677041053772,-0.27786877751350403
299,1.520909309387207,2.4628992080688477,-0.27455636858940125,-1.5206505060195923,-0.2588195502758026
300,1.6139048337936401,2.6161558628082275,-0.27216920256614685,-1.6136140823364258,-0.29080307483673096
301,1.4153416156768799,2.5937340259552,-0.27554789185523987,-1.415076732635498,-0.2648320198059082
302,1.5286260843276978,2.604288101196289,-0.2740747630596161,-1.5283384323120117,-0.287667840719223
303,1.2520482540130615,2.4010865688323975,-0.2498515099287033,-1.2517799139022827,-0.2683444023132324
304,1.4771618843078613,2.410761594772339,-0.2746683657169342,-1.4768701791763306,-0.29166924953460693
305,1.2145766019821167,2.5422699451446533,-0.2478591948747635,-1.2143043279647827,-0.2723112106323242
306,0.7871341109275818,2.4317939281463623,-0.21456360816955566,-0.7868412137031555,-0.2928719222545624
307,1.3862354755401611,2.4380953311920166,-0.25061091780662537,-1.385964035987854,-0.2714631259441376
308,1.5087028741836548,2.6533541679382324,-0.2800551950931549,-1.5083885192871094,-0.31432268023490906
309,1.3933005332946777,2.4127471446990967,-0.2910858392715454,-1.392997145652771,-0.3033578395843506
310,1.1953327655792236,2.3533220291137695,-0.24187803268432617,-1.195050835609436,-0.28194907307624817
311,1.5690189599990845,2.4254376888275146,-0.29111698269844055,-1.5687061548233032,-0.3127574026584625
312,1.1795949935913086,2.3259871006011963,-0.263472318649292,-1.179300308227539,-0.29468366503715515
313,1.0976266860961914,2.494088888168335,-0.2516128122806549,-1.0973376035690308,-0.2890830636024475
314,1.1921645402908325,2.4689273834228516,-0.26808443665504456,-1.1918479204177856,-0.31661978363990784
315,1.2039690017700195,2.4763338565826416,-0.2548847794532776,-1.2036380767822266,-0.3309005796909332
316,1.0356329679489136,2.509403944015503,-0.23129846155643463,-1.0353549718856812,-0.27800461649894714
317,1.8834295272827148,2.2739689350128174,-0.3401299715042114,-1.8831127882003784,-0.3167147636413574
318,1.2270504236221313,2.3062222003936768,-0.2585505545139313,-1.2267823219299316,-0.26808401942253113
319,0.9040876030921936,2.5592234134674072,-0.22020380198955536,-0.9038243293762207,-0.26327893137931824
320,0.5333768129348755,2.7148282527923584,-0.1823171228170395,-0.5331019759178162,-0.27484408020973206
321,1.4912561178207397,2.301785707473755,-0.2950655519962311,-1.490949034690857,-0.30711057782173157
322,1.4199788570404053,2.566441535949707,-0.28727540373802185,-1.4196709394454956,-0.30791738629341125
323,1.8387643098831177,2.426802635192871,-0.33788320422172546,-1.8384658098220825,-0.29851266741752625
324,1.2656123638153076,2.398728132247925,-0.2849293053150177,-1.2652897834777832,-0.3226051926612854
325,0.5158945918083191,2.261944532394409,-0.21660172939300537,-0.5156047940254211,-0.28978392481803894
326,1.2213345766067505,2.2115890979766846,-0.28023478388786316,-1.2210434675216675,-0.29107892513275146
327,1.2337082624435425,2.456056833267212,-0.29126816987991333,-1.233398199081421,-0.3100148141384125
328,1.472476601600647,2.41609787940979,-0.31498661637306213,-1.4721659421920776,-0.31068867444992065
329,1.156690239906311,2.1366429328918457,-0.27622756361961365,-1.1563884019851685,-0.3017925024032593
330,0.9908502101898193,2.554534912109375,-0.26342251896858215,-0.9905323386192322,-0.31784185767173767
331,1.2244162559509277,2.164421796798706,-0.28884610533714294,-1.2240835428237915,-0.3326614201068878
332,0.9263064861297607,2.539442777633667,-0.25581562519073486,-0.9259907603263855,-0.3157225251197815
333,1.484115719795227,2.229443311691284,-0.30508074164390564,-1.4838346242904663,-0.28109419345855713
334,1.3068403005599976,2.212111711502075,-0.2621486783027649,-1.306564211845398,-0.27608025074005127
335,1.2041884660720825,2.273480176925659,-0.2781818211078644,-1.2038911581039429,-0.2972598969936371
336,1.1448100805282593,2.5136878490448,-0.29709112644195557,-1.144494652748108,-0.31539812684059143
337,0.8294264078140259,2.314241409301758,-0.25000956654548645,-0.8291261792182922,-0.3002578616142273
338,1.1901060342788696,2.2696542739868164,-0.2910822927951813,-1.189802885055542,-0.3031400144100189
339,1.469428300857544,2.2092080116271973,-0.3107583224773407,-1.4691286087036133,-0.299642950296402
340,1.0576390027999878,2.5325567722320557,-0.277974009513855,-1.0573387145996094,-0.3002622425556183
341,0.8345479369163513,2.211209535598755,-0.2723256051540375,-0.8342432975769043,-0.30465230345726013
342,1.4162739515304565,2.18163800239563,-0.3020896017551422,-1.4159826040267944,-0.291380375623703
343,1.269243597984314,2.394338846206665,-0.2949027121067047,-1.2689746618270874,-0.2688773572444916
344,0.5496760606765747,2.426319122314453,-0.2490326315164566,-0.5493912696838379,-0.284799724817276
345,1.2102910280227661,2.323497772216797,-0.30182990431785583,-1.20999276638031,-0.2982877790927887
346,0.879257082939148,2.277024030685425,-0.23965473473072052,-0.8790304064750671,-0.22667884826660156
347,1.0229322910308838,2.3341317176818848,-0.2960764467716217,-1.022659182548523,-0.27309706807136536
348,0.8723403215408325,2.2518279552459717,-0.2706986367702484,-0.8721046447753906,-0.2356579750776291
349,0.7135387659072876,2.343446969985962,-0.25421759486198425,-0.713275671005249,-0.26307201385498047
350,0.849008321762085,2.3022842407226562,-0.23922210931777954,-0.8487647175788879,-0.24362023174762726
351,0.6523211598396301,2.3621041774749756,-0.26332029700279236,-0.6520453691482544,-0.27577874064445496
352,1.1922614574432373,2.323274850845337,-0.29908570647239685,-1.1920125484466553,-0.24889393150806427
353,1.2956676483154297,2.1887295246124268,-0.3310493528842926,-1.295418381690979,-0.2492288500070572
354,0.5141841769218445,2.4223222732543945,-0.2507937550544739,-0.5139246582984924,-0.25953957438468933
355,0.7799214124679565,2.4873225688934326,-0.24922876060009003,-0.7796990275382996,-0.22235925495624542
356,0.9020968079566956,2.386204481124878,-0.26840513944625854,-0.9018608927726746,-0.2359376698732376
357,0.38139545917510986,2.282513380050659,-0.2664865553379059,-0.3811335563659668,-0.2618996798992157
358,0.9424576163291931,2.2076728343963623,-0.2900232970714569,-0.9422265887260437,-0.23102211952209473
359,0.3274018466472626,2.5087180137634277,-0.23434804379940033,-0.3271944224834442,-0.20741842687129974
360,1.527310848236084,2.377262830734253,-0.3219408690929413,-1.5271092653274536,-0.2015531063079834
361,1.3214361667633057,2.4288034439086914,-0.3043992519378662,-1.321242094039917,-0.1940879225730896
362,0.8308702111244202,2.469883680343628,-0.2672097980976105,-0.8306909203529358,-0.1792731136083603
363,0.8970353603363037,2.246258020401001,-0.30731001496315,-0.8968081474304199,-0.22723419964313507
364,0.4068063199520111,2.2814483642578125,-0.25832322239875793,-0.40660691261291504,-0.1994117945432663
365,1.1091586351394653,2.104757070541382,-0.3113444745540619,-1.1089520454406738,-0.20656292140483856
366,0.9722421765327454,2.361931562423706,-0.27130407094955444,-0.9720705151557922,-0.1716514378786087
367,0.8494003415107727,2.2048771381378174,-0.28507736325263977,-0.849226176738739,-0.17419147491455078
368,0.811095654964447,2.4178884029388428,-0.28014159202575684,-0.8109322190284729,-0.1634509563446045
369,0.5181968212127686,2.2862560749053955,-0.24434854090213776,-0.5180494785308838,-0.14737041294574738
370,0.6943978667259216,2.166332721710205,-0.25281867384910583,-0.6942653656005859,-0.1325264275074005
371,0.06256216764450073,2.34226393699646,-0.20498867332935333,-0.06244334578514099,-0.11882398277521133
372,1.3587065935134888,2.45959210395813,-0.31718823313713074,-1.358578085899353,-0.1284632831811905
373,0.768825888633728,2.2687861919403076,-0.26911425590515137,-0.7687122225761414,-0.11365950852632523
374,0.49166855216026306,2.143846273422241,-0.2283465415239334,-0.4916038513183594,-0.06468947976827621
375,0.6200769543647766,2.333124876022339,-0.25578346848487854,-0.6199917197227478,-0.08521821349859238
376,0.47890186309814453,1.9925432205200195,-0.2519276738166809,-0.47881266474723816,-0.08919298648834229
377,0.8197330236434937,2.219313859939575,-0.30438676476478577,-0.819617748260498,-0.11528018862009048
378,1.070539951324463,2.404479742050171,-0.3055019974708557,-1.0704485177993774,-0.09139186888933182
379,0.9801727533340454,2.0855472087860107,-0.32350316643714905,-0.9800878167152405,-0.08495131880044937
380,0.6643071174621582,2.1873366832733154,-0.28390905261039734,-0.6642670631408691,-0.04002672806382179
381,0.8007229566574097,2.267263174057007,-0.2640611231327057,-0.8006834983825684,-0.039477068930864334
382,1.2400799989700317,2.2503662109375,-0.3153352737426758,-1.2400380373001099,-0.04190807044506073
383,1.1713695526123047,2.5935728549957275,-0.3186631500720978,-1.1713498830795288,-0.01967795379459858
384,1.4049471616744995,2.2740087509155273,-0.3253200948238373,-1.404977798461914,0.03068837709724903
385,0.5347238183021545,2.34846568107605,-0.279441773891449,-0.5347450971603394,0.021275967359542847
386,0.49802011251449585,2.1679165363311768,-0.27973103523254395,-0.49804601073265076,0.025903934612870216
387,0.35837700963020325,2.30879807472229,-0.27253660559654236,-0.3584088087081909,0.031794797629117966
388,0.030680103227496147,2.3615591526031494,-0.22414791584014893,-0.030770668759942055,0.09056469798088074
389,0.02468046173453331,2.3546524047851562,-0.23193907737731934,-0.024762501940131187,0.08204007148742676
390,0.3033964931964874,2.5026562213897705,-0.24780188500881195,-0.3035188615322113,0.1223616972565651
391,0.2789475917816162,2.1917481422424316,-0.28125014901161194,-0.27905964851379395,0.11205855011940002
392,0.33040401339530945,2.351064920425415,-0.2751307189464569,-0.3305593430995941,0.1553216427564621
393,0.4138256907463074,2.2411792278289795,-0.26065564155578613,-0.41401207447052,0.18638856709003448
394,0.49393877387046814,2.289703845977783,-0.3017476499080658,-0.49410656094551086,0.16779804229736328
395,0.5647915601730347,2.41105580329895,-0.3021918833255768,-0.5650160312652588,0.2244511842727661
396,0.9623000025749207,2.3782107830047607,-0.3196563124656677,-0.9625421166419983,0.2420889288187027
397,0.9681051969528198,2.307373523712158,-0.30847808718681335,-0.9683876633644104,0.2824593484401703
398,0.22105401754379272,2.422828435897827,-0.26111364364624023,-0.22137224674224854,0.3182350993156433
399,0.24503713846206665,2.495495080947876,-0.26145312190055847,-0.2453967183828354,0.3595759868621826
400,0.31091055274009705,2.353266477584839,-0.2704487144947052,-0.31129875779151917,0.3882019519805908
401,-0.14219065010547638,2.376288414001465,-0.23420929908752441,0.14174813032150269,0.44251754879951477
402,0.3570438027381897,2.1046202182769775,-0.32002153992652893,-0.3574659526348114,0.42215073108673096
403,0.021990442648530006,2.4356672763824463,-0.25462859869003296,-0.022489190101623535,0.498746782541275
404,0.12411732226610184,2.2631964683532715,-0.27974486351013184,-0.12463956326246262,0.5222395062446594
405,0.04619789123535156,2.6419060230255127,-0.2854274809360504,-0.04678197577595711,0.5840863585472107
406,-0.4598887264728546,2.3944177627563477,-0.24491286277770996,0.4592808783054352,0.6078575253486633
407,-0.24227750301361084,2.141676187515259,-0.2793554961681366,0.24161571264266968,0.6617938876152039
408,-0.5400189757347107,2.5359508991241455,-0.27224841713905334,0.5393244028091431,0.6945478320121765
409,-0.7278937697410583,2.49750018119812,-0.23631946742534637,0.727118194103241,0.7756023406982422
410,-0.034227654337882996,2.3681793212890625,-0.31948837637901306,0.03344603255391121,0.7816207408905029
411,-0.6486517786979675,2.3111772537231445,-0.2690734565258026,0.6478114724159241,0.8402817845344543
412,0.016436154022812843,2.8363349437713623,-0.34534239768981934,-0.017302850261330605,0.8666970729827881
413,-0.6321998238563538,2.6347901821136475,-0.2979789078235626,0.63130122423172,0.8986049294471741
414,-0.24708040058612823,2.6266562938690186,-0.3356111943721771,0.24615053832530975,0.9298631548881531
415,-0.7887721657752991,3.1100685596466064,-0.3056845963001251,0.7878441214561462,0.928055465221405
416,-0.6037462949752808,2.748363494873047,-0.3145054578781128,0.6027788519859314,0.9674469828605652
417,-0.06109962612390518,2.8402233123779297,-0.3636368215084076,0.06016240641474724,0.9372199177742004
418,-0.6557028293609619,2.60408616065979,-0.3228895664215088,0.6547836065292358,0.9191999435424805
419,-0.7446533441543579,2.5656142234802246,-0.3299613893032074,0.7437370419502258,0.9162888526916504
420,-1.2824386358261108,3.016981840133667,-0.2844562828540802,1.2815302610397339,0.9083178043365479
421,-0.8803446888923645,2.7082529067993164,-0.30610260367393494,0.8794625401496887,0.8821561932563782
422,-0.9577321410179138,2.6878325939178467,-0.30266109108924866,0.9568759799003601,0.8561673164367676
423,-0.4115859866142273,2.7336864471435547,-0.3539537489414215,0.4107793867588043,0.806586742401123
424,-1.3726694583892822,2.5198733806610107,-0.2851361334323883,1.3718990087509155,0.7704833149909973
425,-1.2424777746200562,2.7437164783477783,-0.27185335755348206,1.2416856288909912,0.7921430468559265
426,-0.8219639658927917,2.432684898376465,-0.2990249991416931,0.8212541937828064,0.7097718715667725
427,-1.6031405925750732,2.255316734313965,-0.24135886132717133,1.6024322509765625,0.7083250880241394
428,-1.1630793809890747,2.4347481727600098,-0.2993699610233307,1.1624151468276978,0.6642141342163086
429,-0.8675588965415955,2.650681257247925,-0.3070620894432068,0.8668988347053528,0.6600650548934937
430,-1.2228481769561768,2.581361770629883,-0.2911360561847687,1.2221969366073608,0.6512420773506165
431,-1.243092656135559,2.6084160804748535,-0.28171637654304504,1.2424606084823608,0.6320047378540039
432,-1.236263632774353,2.7804558277130127,-0.28359952569007874,1.2356125116348267,0.6511626839637756
433,-1.314527153968811,2.6812591552734375,-0.28824564814567566,1.3138940334320068,0.6331515908241272
434,-1.2698670625686646,2.5010015964508057,-0.2991573214530945,1.269266963005066,0.6001566052436829
435,-1.5313100814819336,2.2889747619628906,-0.30571165680885315,1.5307388305664062,0.571271538734436
436,-1.9057749509811401,2.2421276569366455,-0.2623085379600525,1.9051790237426758,0.5958941578865051
437,-0.9091814756393433,2.5702033042907715,-0.34676674008369446,0.9086220264434814,0.5594778656959534
438,-1.7305530309677124,2.470258951187134,-0.2906414568424225,1.7299708127975464,0.5822600722312927
439,-1.58163583278656,2.4119796752929688,-0.30289745330810547,1.5810962915420532,0.5395435094833374
440,-2.2098841667175293,2.4666454792022705,-0.24814336001873016,2.20930552482605,0.5786512494087219
441,-1.485851764678955,2.5358803272247314,-0.3310996890068054,1.4853264093399048,0.5253747701644897
442,-2.5280096530914307,2.437401294708252,-0.24194271862506866,2.5274906158447266,0.5190076231956482
443,-2.7375805377960205,2.4173953533172607,-0.2341337352991104,2.7370564937591553,0.5240132212638855
444,-1.7967191934585571,2.4822022914886475,-0.29790636897087097,1.7962528467178345,0.4663459360599518
445,-2.367748975753784,2.249786138534546,-0.25710952281951904,2.367278575897217,0.4703562557697296
446,-1.8132133483886719,2.2350378036499023,-0.3071611225605011,1.81281316280365,0.40023624897003174
447,-1.4586145877838135,2.463221549987793,-0.3174845278263092,1.4581985473632812,0.4160730838775635
448,-2.449030637741089,2.3641483783721924,-0.26992854475975037,2.4486629962921143,0.36761656403541565
449,-1.75577974319458,2.280921697616577,-0.3039929270744324,1.7554391622543335,0.34052133560180664
450,-2.9645462036132812,2.577606439590454,-0.2351500242948532,2.9641780853271484,0.36823704838752747
451,-2.064513683319092,2.4210758209228516,-0.2774799168109894,2.0641891956329346,0.3245605528354645
452,-1.3582074642181396,2.441689968109131,-0.3408221900463104,1.357936978340149,0.2704460322856903
453,-1.8361436128616333,2.354945182800293,-0.33421745896339417,1.835923194885254,0.22041825950145721
454,-2.4931528568267822,2.362565755844116,-0.28046706318855286,2.4929282665252686,0.22467903792858124
455,-1.9280507564544678,2.253511428833008,-0.3032034933567047,1.927819848060608,0.23092615604400635
456,-2.587223529815674,2.317331314086914,-0.26170578598976135,2.5869970321655273,0.2266048640012741
457,-3.0435848236083984,2.261251211166382,-0.25108447670936584,3.0434353351593018,0.14958229660987854
458,-3.4320313930511475,1.983168601989746,-0.21590740978717804,3.4318790435791016,0.15243567526340485
459,-2.032357692718506,2.3667895793914795,-0.32587918639183044,2.032254219055176,0.10343555361032486
460,-2.6903367042541504,2.3325605392456055,-0.26502108573913574,2.6902272701263428,0.109383724629879
461,-3.520692825317383,2.4263975620269775,-0.20952339470386505,3.5205485820770264,0.14419281482696533
462,-2.561448335647583,2.27103590965271,-0.2965081036090851,2.561384916305542,0.06333806365728378
463,-3.691204786300659,2.1661746501922607,-0.17188261449337006,3.6910383701324463,0.1664581000804901
464,-3.0635735988616943,2.1141700744628906,-0.2467045783996582,3.06354022026062,0.03341067209839821
465,-2.2596302032470703,2.160738706588745,-0.31111976504325867,2.259648561477661,-0.01844690926373005
466,-2.8058953285217285,2.130248546600342,-0.2876608669757843,2.805922269821167,-0.026872143149375916
467,-2.696793556213379,2.166095495223999,-0.3005600571632385,2.696856737136841,-0.06318341940641403
468,-3.537386894226074,1.983873724937439,-0.2421974092721939,3.5374038219451904,-0.016985736787319183
469,-2.3592793941497803,2.045480489730835,-0.3322041928768158,2.3593780994415283,-0.0987754538655281
470,-3.259908437728882,2.0707011222839355,-0.26723888516426086,3.2600090503692627,-0.10064487904310226
471,-3.333306074142456,2.1197245121002197,-0.27297481894493103,3.3334157466888428,-0.10958673804998398
472,-2.8919544219970703,1.9000873565673828,-0.2961065173149109,2.892118453979492,-0.16394127905368805
473,-3.967095375061035,1.7959448099136353,-0.20783770084381104,3.9672470092773438,-0.15169250965118408
474,-2.735133647918701,1.9218645095825195,-0.3300141990184784,2.7353756427764893,-0.24207504093647003
475,-3.4859678745269775,2.1232986450195312,-0.27974429726600647,3.4862232208251953,-0.25527605414390564
476,-3.5853333473205566,2.0037379264831543,-0.2642469108104706,3.5856151580810547,-0.2817440330982208
477,-3.1630959510803223,1.7993507385253906,-0.30372941493988037,3.1634159088134766,-0.31997713446617126
478,-3.245614767074585,1.8601094484329224,-0.2790807783603668,3.2459213733673096,-0.30670279264450073
479,-3.3694424629211426,1.9211820363998413,-0.2737503945827484,3.369783401489258,-0.34085342288017273
480,-4.344671726226807,1.9048115015029907,-0.20306146144866943,4.344954967498779,-0.28319093585014343
481,-3.751840114593506,1.8819551467895508,-0.26986709237098694,3.7522261142730713,-0.38607057929039
482,-3.7505528926849365,1.8496464490890503,-0.2701244056224823,3.7509803771972656,-0.4274347126483917
483,-3.976795196533203,1.9974557161331177,-0.2459433227777481,3.9771926403045654,-0.39738765358924866
484,-3.9436819553375244,1.7664109468460083,-0.2506558895111084,3.944154739379883,-0.4728792607784271
485,-3.95291805267334,1.9022674560546875,-0.25184711813926697,3.953439712524414,-0.5215842127799988
486,-4.818445205688477,1.8156137466430664,-0.19610750675201416,4.818929672241211,-0.4842332601547241
487,-4.008645534515381,1.7680059671401978,-0.25254562497138977,4.0092291831970215,-0.5835636258125305
488,-4.125673294067383,1.8927096128463745,-0.2504899203777313,4.126253604888916,-0.5801460146903992
489,-4.247982025146484,1.7619673013687134,-0.24964141845703125,4.248620510101318,-0.6383047103881836
490,-4.164181232452393,1.816748023033142,-0.23194634914398193,4.164774417877197,-0.593248188495636
491,-5.018147945404053,1.7137222290039062,-0.173136904835701,5.018710613250732,-0.5624967813491821
492,-4.037503719329834,1.8278411626815796,-0.2467636615037918,4.038142681121826,-0.6390331983566284
493,-4.7946343421936035,1.7321454286575317,-0.18782128393650055,4.795252323150635,-0.6180828213691711
494,-4.960127353668213,1.6740127801895142,-0.19122815132141113,4.960848331451416,-0.7210707664489746
495,-5.09581184387207,1.8336009979248047,-0.17597021162509918,5.096455097198486,-0.6432117819786072
496,-4.770450115203857,1.9010720252990723,-0.21949879825115204,4.771110534667969,-0.6603193283081055
497,-3.938711643218994,1.6920744180679321,-0.2842364013195038,3.939513921737671,-0.8023670315742493
498,-5.133824825286865,1.7312450408935547,-0.20429925620555878,5.134613990783691,-0.7891948819160461
499,-5.529260158538818,1.8799381256103516,-0.15410096943378448,5.530023097991943,-0.7630322575569153
500,-5.196627140045166,1.7514976263046265,-0.19224558770656586,5.197465419769287,-0.8384502530097961
